
Enter the Max number of generations: 
Enter the crossover probability (0.0 - 1.0): 
Enter the mutation probability (0.0 - 1.0): 
------------------------------------------------------------------------------------------
#	x1	x2	x3	x4	F(x1,x2,x3,x4)	Fitness	Parents
------------------------------------------------------------------------------------------
41	+24.1307	-7.8038	+8.3643	-8.4896	+20185980183228382018271815456954253312.000000	0.000001	(9,49)
42	+48.2505	-8.7582	+8.1893	-3.1447	+615744646442776550308258038905170150031360.000000	0.000000	(9,49)
43	-49.6512	-22.8047	+18.2665	-26.5677	-30419707197043825367790168078868866400256.000000	0.000001	(14,28)
44	+27.7865	-6.9940	+1.3687	-28.8802	+3169113992933578055547083345100800.000000	0.000001	(14,28)
45	+39.9406	+20.6398	-33.1771	-5.2993	-2132144855717741312.000000	0.000001	(46,31)
46	+42.1732	-38.8174	-34.9634	-0.1475	-249556452648566050878125169896267128885565456384.000000	0.109783	(46,31)
47	-29.0449	+0.4100	-31.2738	-28.5852	-149499145553129232502391681099711004026840547328.000000	0.066533	(0,0)
48	-28.8768	-40.9881	+40.2597	+39.4821	-6219455252919239680.000000	0.000001	(0,0)
49	+42.1732	-26.0735	-8.6044	+11.1854	-21260944472381832848304214636494848.000000	0.000001	(31,9)
50	+24.1307	-34.9803	-19.1405	+7.0407	-1266370296594958606079942596770224197802655744.000000	0.000574	(31,9)

------------------------------------------------------------------------------------------
#	x1	x2	x3	x4	F(x1,x2,x3,x4)	Fitness	Parents
------------------------------------------------------------------------------------------
01	+1.1336	-38.0013	+30.5430	+22.1601	+1800025455612195201114701824.000000	0.000000	(0,0)
02	+16.3195	-24.4137	-22.6431	-46.0562	-851996680840684360397604012389261608994471936.000000	0.000085	(0,0)
03	-29.0449	+0.1076	-30.4021	-11.9167	-111968287096793783588348637929808018807854202880.000000	0.011175	(18,29)
04	+10.8852	+38.5165	-32.1096	+10.4717	-0.469163	0.000000	(18,29)
05	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.393281	(0,0)
06	-49.6512	-1.2098	-7.3045	-15.9958	-93077219050741934378016348311302687600672768.000000	0.000009	(44,42)
07	-29.0449	+0.4100	-28.0594	-31.7171	-34682949890035575571841432211239194228693139456.000000	0.003468	(46,36)
08	+25.4917	-14.5413	-20.9079	-38.6850	-84623601281890072326587815704550763921408.000000	0.000000	(46,36)
09	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.393281	(0,0)
10	-49.5403	+28.0407	-45.4127	+2.8028	-573962729570307998592758889037988468787372883968.000000	0.056618	(0,0)
11	+25.4917	-14.5413	-30.9122	-9.8182	-167632930510808971774748136573588320477511680.000000	0.000017	(36,32)
12	+42.1732	-48.6050	-22.0388	-31.2981	-16580080820332058924920405415716502936888541184.000000	0.001659	(36,32)
13	+26.7248	+10.2568	-32.2881	+5.6345	-34536420055037831568313087344016097280.000000	0.000000	(27,17)
14	-5.4240	+44.9516	-36.3863	-14.1390	-42792505783325400688535929880576.000000	0.000000	(27,17)
15	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.393281	(37,8)
16	-16.2084	+33.1582	-26.2199	+28.3676	-41488601901608706439668463422144512.000000	0.000000	(37,8)
17	+24.6779	-11.3280	-44.8718	-8.0770	-94248229620297054288371655372548202768013197312.000000	0.009410	(20,46)
18	-29.0449	+0.4100	-31.2738	-20.3386	-149499145553129232502391681099711004026840547328.000000	0.014906	(20,46)
19	+42.1732	-29.1387	-16.1306	+21.5825	-19788818860858604743177766133189813731328.000000	0.000000	(32,28)
20	-3.7772	-25.8787	-12.9274	+25.0796	-824842236432481247307102192259122925745995776.000000	0.000083	(32,28)
21	+42.1732	-48.6050	-36.7439	+1.0083	-7554727581898361158778505730815961412589829750784.000000	0.613169	(35,5)
22	-49.5403	+28.0407	-43.9263	+2.4951	-310086454161306281152427609223711499613798137856.000000	0.030793	(35,5)
23	-49.5403	+28.0407	-45.4127	+12.3087	-573962729570307998592758889037988468787372883968.000000	0.056618	(22,49)
24	+24.1307	-34.9803	-19.1405	+7.0407	-1266370296594958606079942596770224197802655744.000000	0.000127	(22,49)
25	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.393281	(0,0)
26	-41.3098	-40.1594	+39.1354	+35.4150	-255804532772507844574528917209088.000000	0.000000	(0,0)
27	-29.0449	+0.1076	-12.9887	+7.8230	-5439625842066830783494417757058185522315264.000000	0.000001	(18,15)
28	-3.7772	-6.4124	-11.2139	+11.3505	-4300056243988159255322277084616376451072.000000	0.000000	(18,15)
29	-3.7772	-6.4124	+6.1995	+45.9616	-0.883136	0.000000	(14,25)
30	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.393281	(0,0)
31	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.393281	(0,0)
32	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.393281	(0,0)
33	+26.7248	+10.2568	-37.7404	-20.6725	-21681152934982799625669954618527104106496.000000	0.000000	(0,0)
34	+24.6779	-11.3280	+4.9030	+14.4861	+361945470201218149144600873271296.000000	0.000000	(0,0)
35	+24.6779	-11.4209	-43.7174	+0.6559	-57503226280033573400180889464685035204336680960.000000	0.005747	(1,3)
36	-41.3098	-17.9907	+37.9811	+34.9307	+399554979792305362173797179850752.000000	0.000000	(1,3)
37	+24.6779	-11.3280	-44.8718	+0.1696	-94248229620297054288371655372548202768013197312.000000	0.009410	(0,0)
38	+24.6779	-11.3280	-44.8718	+0.1696	-94248229620297054288371655372548202768013197312.000000	0.009410	(0,0)
39	-12.3757	-4.1038	+14.8019	+9.4378	+38598331582195002796078538948608.000000	0.000000	(0,0)
40	-29.0449	+0.1076	-30.4021	-26.7881	-111968287096793783588348637929808018807854202880.000000	0.011175	(0,0)
41	-49.5403	+28.0407	-26.7076	+2.2892	-33599670667402625822619320711982164343783424.000000	0.000003	(10,45)
42	+42.1732	-38.8174	-21.0433	+3.9610	-204811037056935197824004612979715574692052992.000000	0.000020	(10,45)
43	-3.6138	-19.9218	-40.4134	-6.9881	-19983813204491183738741194983860692452828621307904.000000	1.000000	(31,20)
44	+24.6779	-11.3280	-25.3438	-31.1818	-756741108783676346768330349765422168932352.000000	0.000000	(31,20)
45	+25.4917	-37.7231	-29.6466	-12.8819	-388369538937131740648985386606595029396394868736.000000	0.038491	(36,35)
46	+42.1732	-25.4232	-23.3044	-28.2344	-1170329790940015007126039451551412133036032.000000	0.000000	(36,35)
47	+1.1336	-38.0013	-17.8548	+7.9404	-238821563348047076959906655103200543968048709632.000000	0.023759	(6,27)
48	+26.7248	+10.2568	-37.7404	-20.6725	-21681152934982799625669954618527104106496.000000	0.000000	(6,27)
49	+42.1732	-48.6050	-7.2296	+7.2185	-18057523227154160382751425448915922885541888.000000	0.000002	(35,23)
50	-46.2214	-12.4019	-20.7505	+4.0742	-1740651566265774530614935327831873394125058342912.000000	0.166619	(35,23)

------------------------------------------------------------------------------------------
#	x1	x2	x3	x4	F(x1,x2,x3,x4)	Fitness	Parents
------------------------------------------------------------------------------------------
